CO2,VOC,RH,TEM,PM25,TIME
482,0,57.9,26.2,20,1641751567
476,0,57.8,26.2,20,1641751618
481,0,57.8,26.2,20,1641751669
473,0,57.7,26.2,21,1641751771
474,0,57.6,26.2,20,1641751825
478,0,57.5,26.2,21,1641751876
469,0,57.5,26.2,20,1641751977
473,0,57.6,26.2,20,1641752032
479,0,57.7,26.2,20,1641752082
469,0,57.7,26.2,20,1641752133
466,0,57.7,26.2,20,1641752187
471,0,57.7,26.2,20,1641752238
466,0,57.7,26.2,20,1641752288
474,0,57.8,26.2,20,1641752342
470,0,57.8,26.2,19,1641752393
476,0,57.7,26.2,20,1641752445
479,0,57.8,26.2,20,1641752496
470,0,57.8,26.2,20,1641752547
474,0,57.8,26.2,20,1641752600
474,0,57.8,26.2,20,1641752650
473,0,57.8,26.2,19,1641752752
474,0,57.9,26.2,19,1641752803
484,0,57.8,26.2,20,1641752854
475,0,57.8,26.2,20,1641752905
477,0,57.7,26.2,20,1641753011
475,0,57.6,26.2,20,1641753116
460,0,57.5,26.2,20,1641753167
472,0,57.5,26.1,20,1641753218
465,0,57.5,26.1,20,1641753269
464,0,57.5,26.1,19,1641753373
458,0,57.5,26.1,19,1641753430
456,0,57.5,26.1,19,1641753481
460,0,57.5,26.1,20,1641753532
454,0,57.5,26.1,19,1641753642
460,0,57.5,26.1,19,1641753693
460,0,57.5,26.1,19,1641753747
454,0,57.5,26.1,20,1641753849
450,0,57.4,26.1,20,1641753900
459,0,57.4,26.1,20,1641753954
457,0,57.4,26.1,19,1641754005
456,0,57.4,26.1,20,1641754056
454,0,57.4,26.1,19,1641754107
460,0,57.4,26.1,20,1641754157
463,0,57.4,26.1,20,1641754213
464,0,57.5,26.1,20,1641754264
452,0,57.4,26.1,19,1641754315
459,0,57.5,26.1,19,1641754368
454,0,57.5,26.1,19,1641754419
457,0,57.5,26.1,19,1641754470
465,0,57.6,26.1,20,1641754574
464,0,57.7,26.1,20,1641754627
467,0,57.8,26.1,19,1641754729
460,0,57.9,26.1,19,1641754780
466,0,57.9,26.1,20,1641754831
459,0,57.9,26.1,20,1641754882
467,0,58.0,26.1,19,1641755035
464,0,58.1,26.1,20,1641755086
464,0,58.1,26.1,20,1641755138
470,0,58.2,26.1,19,1641755240
474,0,58.5,26.1,20,1641755393
470,0,58.5,26.1,20,1641755447
472,0,58.8,26.1,20,1641755497
472,0,59.3,26.1,20,1641755548
469,0,59.9,26.1,20,1641755599
470,0,60.1,26.1,21,1641755650
469,0,60.0,26.0,20,1641755710
464,0,60.2,26.0,21,1641755913
463,0,60.3,26.0,20,1641755964
467,0,60.4,25.9,20,1641756015
465,0,60.6,26.0,21,1641756066
461,0,60.6,25.9,20,1641756116
462,0,60.7,25.9,19,1641756170
453,0,60.9,25.9,20,1641756224
463,0,60.9,25.9,19,1641756277
460,0,60.9,25.8,20,1641756328
466,0,61.0,25.9,20,1641756379
464,0,61.1,25.9,20,1641756429
462,0,61.2,25.8,20,1641756531
463,0,61.3,25.8,20,1641756585
464,0,61.3,25.8,20,1641756636
462,0,61.2,25.8,20,1641756688
463,0,61.1,25.8,18,1641756739
462,0,60.9,25.9,20,1641756846
460,0,60.8,25.9,20,1641756897
460,0,60.5,25.9,20,1641756956
460,0,60.3,25.9,20,1641757007
463,0,60.2,25.9,20,1641757058
461,0,60.0,26.0,19,1641757162
457,0,59.9,26.0,20,1641757213
462,0,59.8,26.0,20,1641757264
462,0,59.7,26.0,20,1641757315
461,0,59.7,26.0,20,1641757368
458,0,59.8,26.0,20,1641757419
461,0,59.7,26.0,20,1641757470
460,0,59.6,26.0,20,1641757526
458,0,59.5,26.0,20,1641757628
459,0,59.4,26.0,20,1641757679
452,0,59.3,26.0,20,1641757730
456,0,59.3,26.0,20,1641757783
458,0,59.3,26.0,20,1641757887
453,0,59.3,26.0,21,1641757938
453,0,59.2,26.0,20,1641757989
458,0,59.3,26.0,20,1641758091
457,0,59.3,26.0,20,1641758147
457,0,59.2,26.0,21,1641758248
453,0,59.1,26.0,20,1641758302
453,0,59.1,26.0,20,1641758353
453,0,59.1,26.0,21,1641758404
449,0,59.1,26.0,20,1641758458
449,0,59.1,26.0,21,1641758508
459,0,59.1,26.0,21,1641758562
456,0,59.1,26.0,20,1641758613
454,0,59.1,26.0,20,1641758666
458,0,59.0,26.0,20,1641758717
462,0,59.0,26.0,20,1641758768
451,0,59.1,26.0,20,1641758819
454,0,59.0,26.0,20,1641758873
455,0,59.0,26.0,21,1641758926
465,0,59.0,26.0,20,1641758994
452,0,59.0,26.0,20,1641759045
463,0,59.0,26.0,20,1641759096
458,0,59.0,26.0,21,1641759150
461,0,59.0,26.0,21,1641759201
455,0,59.0,26.0,20,1641759252
458,0,59.0,26.0,20,1641759303
457,0,59.0,26.0,21,1641759456
465,0,59.0,26.0,21,1641759507
461,0,58.9,26.0,21,1641759557
468,0,58.9,26.0,21,1641759609
459,0,58.9,26.0,21,1641759710
455,0,58.9,26.0,21,1641759863
459,0,58.9,26.0,20,1641759914
463,0,58.9,26.0,21,1641759965
454,0,58.9,26.0,21,1641760016
464,0,58.9,26.0,21,1641760067
455,0,58.8,26.0,20,1641760118
459,0,58.9,26.0,21,1641760222
454,0,58.8,26.0,20,1641760323
454,0,58.8,26.0,21,1641760374
460,0,58.8,26.0,21,1641760425
456,0,58.8,26.0,21,1641760529
457,0,58.7,26.0,21,1641760580
460,0,58.8,26.0,20,1641760685
457,0,58.8,26.0,20,1641760736
456,0,58.8,26.0,20,1641760789
453,0,58.8,26.0,21,1641760842
445,0,58.7,26.0,20,1641760895
454,0,58.7,26.0,20,1641760946
455,0,58.7,26.0,21,1641760997
447,0,58.7,26.0,20,1641761050
462,0,58.7,26.0,20,1641761102
453,0,58.7,26.0,20,1641761153
450,0,58.7,26.0,21,1641761204
459,0,58.8,26.0,19,1641761306
456,0,58.8,26.0,21,1641761359
451,0,58.9,26.0,20,1641761410
450,0,58.8,26.0,21,1641761461
454,0,58.8,26.0,20,1641761512
454,0,58.8,26.0,21,1641761563
459,0,58.7,26.0,21,1641761675
451,0,58.7,26.0,20,1641761726
452,0,58.6,26.0,20,1641761777
455,0,58.7,26.0,21,1641761879
452,0,58.7,26.0,20,1641761981
458,0,58.6,26.0,20,1641762032
450,0,58.6,26.0,20,1641762083
451,0,58.6,26.0,20,1641762134
452,0,58.6,26.0,20,1641762188
454,0,58.6,26.0,21,1641762239
450,0,58.6,26.0,20,1641762340
454,0,58.6,26.0,20,1641762391
453,0,58.6,26.0,19,1641762442
450,0,58.6,26.0,20,1641762493
445,0,58.6,26.0,21,1641762544
459,0,58.6,26.0,20,1641762649
456,0,58.6,26.0,20,1641762700
447,0,58.6,26.0,19,1641762802
454,0,58.6,26.0,20,1641762853
454,0,58.6,26.0,20,1641762904
462,0,58.6,26.0,20,1641763006
469,0,58.6,26.0,20,1641763057
477,0,58.6,26.0,20,1641763107
481,0,58.6,26.0,20,1641763158
479,0,58.6,26.0,20,1641763209
474,0,58.6,26.0,19,1641763260
465,0,58.6,26.0,20,1641763314
466,0,58.6,26.0,20,1641763467
457,0,58.6,26.0,20,1641763521
465,0,58.6,26.0,19,1641763577
463,0,58.6,26.0,19,1641763627
462,0,58.6,26.0,19,1641763729
464,0,58.6,26.0,19,1641763785
463,0,58.6,26.0,19,1641763836
468,0,58.6,26.0,20,1641763889
465,0,58.6,26.0,20,1641763940
469,0,58.6,26.0,19,1641764043
465,0,58.6,26.0,19,1641764094
472,0,58.6,26.0,19,1641764145
477,0,58.6,26.0,19,1641764196
474,0,58.7,26.0,19,1641764247
477,0,58.7,26.0,18,1641764298
477,0,58.7,25.9,19,1641764400
475,0,58.7,26.0,18,1641764450
479,0,58.8,25.9,20,1641764555
481,0,58.8,25.9,19,1641764606
482,0,58.9,25.9,18,1641764659
479,0,58.9,25.9,19,1641764711
482,0,58.9,25.9,19,1641764762
482,0,58.9,25.9,18,1641764816
485,0,58.9,26.0,18,1641764866
484,0,58.9,25.9,18,1641764917
483,0,58.9,25.9,19,1641764974
485,0,58.9,26.0,18,1641765025
483,0,58.9,26.0,19,1641765076
483,0,58.9,26.0,18,1641765127
483,0,58.9,26.0,18,1641765178
491,0,58.9,26.0,18,1641765229
498,0,58.9,25.9,19,1641765280
492,0,58.9,25.9,19,1641765331
481,0,58.9,25.9,18,1641765383
492,0,58.9,25.9,18,1641765434
498,0,58.9,25.9,18,1641765488
489,0,58.9,26.0,18,1641765538
493,0,58.8,26.0,18,1641765589
490,0,58.8,25.9,18,1641765640
496,0,58.8,25.9,18,1641765691
488,0,58.8,25.9,18,1641765742
485,0,58.8,25.9,19,1641765798
496,0,58.9,25.9,18,1641765904
480,0,58.9,25.8,18,1641766006
482,0,58.9,25.8,18,1641766057
484,0,58.9,25.8,18,1641766108
485,0,59.0,25.8,17,1641766159
486,0,59.0,25.8,17,1641766210
481,0,59.0,25.8,17,1641766261
480,0,59.0,25.8,18,1641766312
480,0,59.0,25.8,17,1641766362
488,0,59.0,25.8,18,1641766413
487,0,59.1,25.8,18,1641766464
498,0,59.1,25.8,17,1641766515
497,0,59.1,25.8,17,1641766566
501,0,59.2,25.8,17,1641766617
498,0,59.2,25.8,18,1641766668
521,0,59.3,25.8,17,1641766719
526,0,59.2,25.8,18,1641766769
521,0,59.2,25.8,17,1641766820
519,0,59.2,25.8,18,1641766922
524,0,59.1,25.8,17,1641766973
520,0,59.1,25.8,17,1641767024
532,0,59.0,25.9,17,1641767126
529,0,59.0,25.9,17,1641767177
528,0,59.0,25.9,17,1641767228
535,0,59.0,25.9,17,1641767285
530,0,58.9,25.9,17,1641767335
523,0,58.9,25.9,17,1641767386
522,0,58.9,25.9,17,1641767437
507,0,58.7,25.9,17,1641767590
499,0,58.7,25.9,17,1641767691
518,0,58.7,25.9,17,1641767748
514,0,58.7,25.9,17,1641767799
525,0,58.7,25.9,17,1641767850
526,0,58.7,25.9,17,1641767900
527,0,58.7,25.9,17,1641767952
533,0,58.7,25.9,17,1641768002
534,0,58.7,25.9,16,1641768056
524,0,58.6,26.0,17,1641768107
524,0,58.6,26.0,17,1641768158
526,0,58.6,25.9,18,1641768259
543,0,58.7,26.0,17,1641768313
551,0,58.7,26.0,17,1641768364
548,0,58.7,26.0,17,1641768418
544,0,58.7,26.0,17,1641768469
557,0,58.7,26.0,17,1641768519
557,0,58.7,26.0,17,1641768578
564,0,58.7,26.0,16,1641768629
565,0,58.7,26.0,16,1641768731
573,0,58.7,26.0,17,1641768782
574,0,58.7,26.0,17,1641768833
571,0,58.7,26.0,17,1641768884
570,0,58.7,26.0,16,1641768941
566,0,58.7,26.0,17,1641769043
561,0,58.6,26.0,17,1641769094
550,0,58.6,26.0,17,1641769199
556,0,58.6,26.0,16,1641769250
562,0,58.6,26.0,17,1641769300
560,0,58.5,26.0,17,1641769359
555,0,58.6,26.1,17,1641769410
562,0,58.6,26.0,17,1641769461
579,0,58.6,26.0,17,1641769512
574,0,58.6,26.0,17,1641769624
578,0,58.6,26.0,17,1641769674
578,0,58.7,26.0,16,1641769781
583,0,58.6,26.0,16,1641769832
579,0,58.7,26.0,16,1641769888
588,0,58.7,26.1,16,1641769990
582,0,58.7,26.1,17,1641770041
591,0,58.7,26.0,17,1641770092
589,0,58.7,26.0,17,1641770143
590,0,58.8,26.0,17,1641770196
581,0,58.8,26.0,17,1641770246
595,0,58.9,26.0,17,1641770303
585,0,58.9,26.0,17,1641770354
581,0,58.9,26.0,17,1641770405
580,0,59.0,26.0,16,1641770456
578,0,59.0,26.1,17,1641770508
574,0,59.2,26.1,16,1641770558
574,0,59.6,26.1,17,1641770609
581,0,59.4,26.1,16,1641770660
576,0,59.4,26.1,17,1641770711
572,0,59.3,26.1,16,1641770762
573,0,59.3,26.1,17,1641770813
574,0,59.4,26.1,17,1641770863
564,0,59.4,26.1,17,1641770914
575,0,59.4,26.1,17,1641771016
580,0,59.4,26.1,17,1641771068
578,0,59.4,26.1,17,1641771119
581,0,59.5,26.1,16,1641771220
587,0,59.5,26.1,17,1641771271
691,0,60.1,26.0,18,1641771374
690,0,60.2,26.0,18,1641771426
669,0,60.4,26.0,18,1641771477
667,0,60.5,26.0,18,1641771528
644,0,60.6,26.0,19,1641771630
648,0,60.6,26.0,18,1641771681
654,0,60.7,26.0,18,1641771732
653,0,60.7,25.9,19,1641771783
639,0,60.7,25.9,19,1641771834
638,0,60.8,25.9,19,1641771885
632,0,60.6,25.9,19,1641771936
624,0,60.6,25.9,18,1641771988
650,0,60.7,25.9,19,1641772089
659,0,60.7,25.9,19,1641772191
673,0,60.8,25.9,19,1641772292
670,0,60.7,25.9,19,1641772343
671,0,60.7,25.9,18,1641772394
673,0,60.6,26.0,18,1641772445
670,0,60.7,25.9,17,1641772496
670,0,60.7,25.9,18,1641772547
659,0,60.8,25.9,19,1641772598
660,0,60.8,25.9,19,1641772649
654,0,60.8,25.9,19,1641772704
655,0,60.9,25.9,19,1641772755
652,0,60.8,25.9,19,1641772806
647,0,60.6,25.9,18,1641772861
632,0,60.7,25.9,19,1641772963
619,0,60.7,25.9,19,1641773015
637,0,60.7,25.9,19,1641773066
637,0,60.7,25.9,18,1641773117
664,0,60.8,25.9,18,1641773169
629,0,60.9,25.9,19,1641773271
646,0,61.0,25.9,19,1641773322
648,0,60.9,25.9,19,1641773372
629,0,60.8,25.8,19,1641773475
640,0,60.9,25.9,19,1641773576
649,0,60.7,25.9,18,1641773678
656,0,60.6,25.9,18,1641773729
647,0,60.6,25.9,18,1641773780
657,0,60.5,25.9,18,1641773831
647,0,60.4,25.9,18,1641773882
627,0,60.2,26.0,18,1641773983
629,0,60.2,26.0,19,1641774034
625,0,60.1,26.0,19,1641774085
624,0,60.1,26.0,18,1641774136
625,0,60.0,26.0,18,1641774187
637,0,60.0,26.0,19,1641774289
618,0,59.9,26.1,18,1641774340
621,0,59.9,26.1,18,1641774391
619,0,59.9,26.1,18,1641774441
611,0,59.8,26.1,18,1641774492
605,0,59.8,26.1,18,1641774543
602,0,59.8,26.1,18,1641774594
613,0,59.8,26.1,18,1641774645
612,0,59.8,26.1,18,1641774696
615,0,59.8,26.1,18,1641774747
608,0,59.8,26.1,18,1641774797
609,0,59.8,26.1,19,1641774851
603,0,59.8,26.1,18,1641774902
602,0,59.8,26.1,19,1641774955
588,0,59.8,26.1,18,1641775012
577,0,59.8,26.1,19,1641775063
563,0,59.8,26.1,19,1641775215
562,0,59.8,26.1,19,1641775266
573,0,59.8,26.1,19,1641775317
580,0,59.8,26.1,19,1641775369
571,0,59.8,26.1,19,1641775420
578,0,59.9,26.1,19,1641775525
570,0,60.0,26.1,19,1641775576
571,0,60.0,26.1,19,1641775627
575,0,60.2,26.1,20,1641775728
564,0,60.2,26.1,19,1641775830
573,0,60.2,26.1,19,1641775881
577,0,60.1,26.1,19,1641775932
582,0,60.1,26.1,19,1641775983
585,0,60.1,26.1,19,1641776038
567,0,60.0,26.1,18,1641776099
567,0,59.9,26.1,18,1641776149
565,0,59.9,26.1,19,1641776253
571,0,59.8,26.1,19,1641776303
575,0,59.8,26.1,20,1641776354
550,0,59.7,26.1,19,1641776558
551,0,59.8,26.1,19,1641776610
558,0,59.9,26.1,19,1641776671
566,0,60.1,26.1,19,1641776722
561,0,60.8,26.0,19,1641776772
563,0,61.9,26.0,19,1641776925
577,0,62.1,26.0,19,1641777027
582,0,62.3,26.0,19,1641777078
596,0,62.4,26.0,19,1641777130
605,0,62.4,26.0,19,1641777180
609,0,62.4,26.0,19,1641777231
603,2,62.5,26.0,19,1641777282
610,2,62.4,26.0,19,1641777333
599,2,62.4,26.0,19,1641777384
603,2,62.4,26.1,19,1641777435
618,1,62.3,26.0,18,1641777486
606,1,62.2,26.1,19,1641777536
617,1,62.2,26.0,20,1641777587
627,1,62.2,26.0,19,1641777638
636,1,62.2,26.0,18,1641777689
630,1,62.1,26.1,18,1641777740
626,1,62.1,26.1,19,1641777793
634,1,62.2,26.1,19,1641777844
627,1,62.2,26.1,19,1641777898
635,1,62.2,26.1,18,1641777950
646,1,62.2,26.1,19,1641778001
637,1,62.1,26.1,19,1641778051
641,0,62.1,26.1,19,1641778102
641,0,62.0,26.1,19,1641778205
641,0,62.0,26.1,19,1641778256
642,0,62.0,26.1,19,1641778308
639,0,61.9,26.1,19,1641778362
643,0,61.9,26.1,19,1641778413
644,0,61.9,26.1,18,1641778464
654,0,61.9,26.1,20,1641778515
653,0,62.0,26.1,19,1641778565
657,0,62.0,26.1,19,1641778667
671,0,61.9,26.1,19,1641778718
665,0,61.9,26.1,19,1641778772
673,0,62.0,26.1,19,1641778823
672,0,62.0,26.1,19,1641778876
682,0,62.0,26.2,19,1641778978
677,0,62.0,26.2,19,1641779029
688,0,62.0,26.1,20,1641779083
684,0,62.1,26.2,20,1641779134
690,0,62.0,26.1,20,1641779185
684,0,62.0,26.1,19,1641779388
694,0,62.0,26.2,19,1641779439
685,0,62.0,26.2,20,1641779491
686,0,62.0,26.2,19,1641779542
683,0,62.0,26.2,19,1641779593
674,0,62.0,26.2,19,1641779646
678,0,62.0,26.2,19,1641779698
685,0,62.0,26.2,20,1641779752
681,0,62.0,26.2,19,1641779803
683,0,62.0,26.2,20,1641779854
682,0,61.9,26.2,20,1641779910
695,0,61.9,26.2,20,1641780012
720,0,62.0,26.2,21,1641780063
750,0,61.9,26.1,19,1641780114
717,0,61.9,26.1,19,1641780266
711,0,61.9,26.2,20,1641780372
707,0,61.9,26.1,20,1641780422
716,0,61.8,26.2,20,1641780473
724,0,61.8,26.2,19,1641780524
731,0,61.8,26.1,20,1641780575
729,0,61.9,26.1,20,1641780679
717,0,62.0,26.1,21,1641780832
724,0,61.9,26.1,20,1641780883
707,0,61.9,26.1,20,1641780934
719,0,61.9,26.1,20,1641780985
716,0,61.7,26.1,19,1641781089
723,0,61.8,26.1,21,1641781194
713,0,61.7,26.1,21,1641781244
717,0,61.8,26.1,20,1641781351
726,0,61.8,26.0,20,1641781402
717,0,61.8,26.0,20,1641781456
717,0,61.6,26.1,20,1641781510
717,0,61.6,26.1,20,1641781561
708,0,61.7,26.1,19,1641781663
708,0,61.6,26.1,19,1641781764
717,0,61.6,26.1,19,1641781815
712,0,61.5,26.1,19,1641781866
716,0,61.6,26.1,19,1641781917
721,0,61.6,26.1,19,1641781968
712,0,61.6,26.1,20,1641782019
716,0,61.5,26.1,19,1641782069
709,0,61.5,26.1,19,1641782120
710,0,61.5,26.1,19,1641782171
712,0,61.5,26.1,19,1641782222
708,0,61.5,26.0,20,1641782273
701,0,61.5,26.1,19,1641782324
706,0,61.5,26.1,19,1641782375
710,0,61.5,26.1,20,1641782426
710,0,61.5,26.1,20,1641782477
712,0,61.5,26.1,20,1641782528
709,0,61.5,26.1,20,1641782578
710,0,61.5,26.1,21,1641782629
713,0,61.5,26.1,20,1641782680
718,0,61.5,26.1,21,1641782732
705,0,61.4,26.1,21,1641782783
710,0,61.4,26.1,21,1641782834
706,0,61.4,26.1,20,1641782885
710,0,61.4,26.1,21,1641782935
713,0,61.5,26.1,21,1641782986
718,0,61.5,26.1,20,1641783037
704,0,61.4,26.1,20,1641783088
726,0,61.4,26.1,20,1641783139
725,0,61.4,26.1,21,1641783190
728,0,61.5,26.1,21,1641783240
744,0,61.4,26.1,21,1641783291
737,0,61.5,26.1,21,1641783342
742,0,61.5,26.1,21,1641783393
740,0,61.5,26.1,20,1641783444
725,0,61.5,26.1,20,1641783495
728,0,61.5,26.1,21,1641783546
736,0,61.5,26.1,21,1641783597
736,0,61.5,26.1,21,1641783647
732,0,61.5,26.1,21,1641783698
739,0,61.4,26.0,22,1641783749
742,0,61.4,26.1,22,1641783800
738,0,61.4,26.1,22,1641783851
726,0,61.4,26.0,22,1641783902
725,0,61.4,26.1,22,1641783953
731,0,61.5,26.0,21,1641784004
746,0,61.6,26.0,21,1641784055
742,0,61.6,26.0,21,1641784106
748,0,61.6,26.1,21,1641784157
742,0,61.6,26.1,21,1641784208
745,0,61.7,26.0,20,1641784259
743,0,61.7,26.1,21,1641784309
739,0,61.7,26.1,22,1641784360
732,0,62.0,26.1,21,1641784411
727,0,62.3,26.0,21,1641784462
749,0,62.4,26.1,21,1641784513
757,0,62.3,26.1,22,1641784564
731,0,62.2,26.1,22,1641784615
720,0,62.2,26.1,21,1641784666
720,0,62.3,26.1,20,1641784717
725,0,62.3,26.1,21,1641784768
723,0,62.2,26.1,21,1641784819
785,0,62.3,26.1,21,1641784870
794,0,62.3,26.1,21,1641784921
783,0,62.2,26.1,21,1641784972
766,0,62.3,26.1,20,1641785022
790,0,62.3,26.1,21,1641785073
775,0,62.2,26.1,21,1641785124
758,0,62.2,26.1,21,1641785175
740,0,62.0,26.1,21,1641785226
733,0,61.8,26.1,20,1641785277
718,0,61.8,26.1,20,1641785328
730,0,62.0,26.1,20,1641785379
731,0,62.0,26.1,20,1641785430
731,0,61.9,26.1,20,1641785481
712,0,61.8,26.1,20,1641785532
717,0,61.6,26.1,19,1641785582
703,0,61.7,26.1,19,1641785634
708,0,61.6,26.1,20,1641785685
707,0,61.5,26.1,20,1641785736
713,0,61.5,26.1,20,1641785787
715,0,61.6,26.1,20,1641785838
720,0,61.5,26.1,20,1641785889
706,0,61.4,26.1,19,1641785939
690,0,61.2,26.1,20,1641785991
696,0,61.2,26.1,21,1641786042
690,0,61.1,26.1,20,1641786095
699,0,61.2,26.2,20,1641786146
704,0,61.2,26.1,20,1641786197
692,0,61.0,26.1,20,1641786248
684,0,60.9,26.1,20,1641786299
686,0,61.0,26.1,20,1641786350
699,0,61.0,26.1,19,1641786401
705,0,61.0,26.2,20,1641786452
686,0,61.0,26.1,20,1641786503
678,0,61.0,26.2,19,1641786553
672,0,60.9,26.2,19,1641786604
646,0,60.8,26.2,20,1641786655
645,0,60.8,26.2,20,1641786706
651,0,60.8,26.2,20,1641786757
637,0,60.5,26.3,20,1641786808
608,0,60.3,26.3,19,1641786859
615,0,60.3,26.3,19,1641786909
605,0,60.1,26.3,19,1641786960
587,0,59.9,26.3,20,1641787011
593,0,59.9,26.3,20,1641787062
613,0,60.0,26.3,20,1641787113
636,0,60.2,26.3,20,1641787164
650,0,60.3,26.3,20,1641787215
669,0,60.3,26.3,20,1641787266
659,0,60.2,26.3,21,1641787319
651,0,60.1,26.3,20,1641787370
658,0,60.2,26.3,20,1641787420
653,0,60.1,26.3,20,1641787471
646,0,60.0,26.3,21,1641787522
659,0,60.1,26.3,21,1641787573
655,0,59.9,26.3,20,1641787624
652,0,60.0,26.3,20,1641787675
655,0,59.9,26.4,20,1641787726
650,0,59.8,26.3,20,1641787777
651,0,59.8,26.3,20,1641787828
632,0,59.6,26.3,20,1641787879
646,0,59.8,26.3,20,1641787930
649,0,59.8,26.3,20,1641787980
641,0,59.7,26.4,21,1641788031
619,0,59.5,26.4,20,1641788082
593,0,59.4,26.4,20,1641788133
585,0,59.3,26.4,20,1641788184
577,0,59.3,26.4,20,1641788235
570,0,59.2,26.4,21,1641788286
573,0,59.2,26.4,20,1641788337
574,0,59.2,26.4,20,1641788388
566,0,59.1,26.4,20,1641788439
567,0,59.1,26.4,21,1641788490
563,0,59.1,26.4,20,1641788541
556,0,59.0,26.3,21,1641788592
547,0,58.9,26.3,20,1641788643
547,0,58.8,26.3,20,1641788694
548,0,58.8,26.3,20,1641788745
541,0,58.6,26.4,20,1641788796
537,0,58.6,26.3,19,1641788846
534,0,58.6,26.3,20,1641788898
528,0,58.6,26.4,19,1641788949
535,0,58.5,26.4,19,1641789000
526,0,58.5,26.4,20,1641789051
519,0,58.4,26.3,20,1641789102
521,0,58.4,26.3,20,1641789153
517,0,58.4,26.3,20,1641789203
514,0,58.3,26.4,20,1641789254
520,0,58.3,26.4,20,1641789305
